"Kod";"Nazwa";"Typy aktywności";"Płeć";"Wartość i precyzja";"Rok";"Wartosc";"Jednostka miary";"Atrybut";
3000000;"WIELKOPOLSKIE";"aktywni zawodowo ogółem";"mężczyźni";"wartość liczbowa";"2020";925;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"aktywni zawodowo ogółem";"mężczyźni";"wartość liczbowa";"2021";952;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"aktywni zawodowo ogółem";"mężczyźni";"wartość liczbowa";"2022";935;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"aktywni zawodowo ogółem";"mężczyźni";"wartość liczbowa";"2023";952;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"aktywni zawodowo ogółem";"kobiety";"wartość liczbowa";"2010";636;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"aktywni zawodowo ogółem";"kobiety";"wartość liczbowa";"2011";645;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"aktywni zawodowo ogółem";"kobiety";"wartość liczbowa";"2012";657;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"aktywni zawodowo ogółem";"kobiety";"wartość liczbowa";"2013";653;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"aktywni zawodowo ogółem";"kobiety";"wartość liczbowa";"2014";630;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"aktywni zawodowo ogółem";"kobiety";"wartość liczbowa";"2015";610;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"aktywni zawodowo ogółem";"kobiety";"wartość liczbowa";"2016";715;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"aktywni zawodowo ogółem";"kobiety";"wartość liczbowa";"2017";723;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"aktywni zawodowo ogółem";"kobiety";"wartość liczbowa";"2018";731;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"aktywni zawodowo ogółem";"kobiety";"wartość liczbowa";"2019";736;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"aktywni zawodowo ogółem";"kobiety";"wartość liczbowa";"2020";711;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"aktywni zawodowo ogółem";"kobiety";"wartość liczbowa";"2021";761;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"aktywni zawodowo ogółem";"kobiety";"wartość liczbowa";"2022";766;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"aktywni zawodowo ogółem";"kobiety";"wartość liczbowa";"2023";749;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"aktywni zawodowo pracujący";"mężczyźni";"wartość liczbowa";"2010";749;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"aktywni zawodowo pracujący";"mężczyźni";"wartość liczbowa";"2011";766;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"aktywni zawodowo pracujący";"mężczyźni";"wartość liczbowa";"2012";771;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"aktywni zawodowo pracujący";"mężczyźni";"wartość liczbowa";"2013";766;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"aktywni zawodowo pracujący";"mężczyźni";"wartość liczbowa";"2014";749;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"aktywni zawodowo pracujący";"mężczyźni";"wartość liczbowa";"2015";727;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"aktywni zawodowo pracujący";"mężczyźni";"wartość liczbowa";"2016";864;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"aktywni zawodowo pracujący";"mężczyźni";"wartość liczbowa";"2017";897;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"aktywni zawodowo pracujący";"mężczyźni";"wartość liczbowa";"2018";891;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"aktywni zawodowo pracujący";"mężczyźni";"wartość liczbowa";"2019";910;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"aktywni zawodowo pracujący";"mężczyźni";"wartość liczbowa";"2020";909;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"aktywni zawodowo pracujący";"mężczyźni";"wartość liczbowa";"2021";931;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"aktywni zawodowo pracujący";"mężczyźni";"wartość liczbowa";"2022";912;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"aktywni zawodowo pracujący";"mężczyźni";"wartość liczbowa";"2023";924;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"aktywni zawodowo pracujący";"kobiety";"wartość liczbowa";"2010";571;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"aktywni zawodowo pracujący";"kobiety";"wartość liczbowa";"2011";578;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"aktywni zawodowo pracujący";"kobiety";"wartość liczbowa";"2012";585;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"aktywni zawodowo pracujący";"kobiety";"wartość liczbowa";"2013";578;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"aktywni zawodowo pracujący";"kobiety";"wartość liczbowa";"2014";570;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"aktywni zawodowo pracujący";"kobiety";"wartość liczbowa";"2015";569;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"aktywni zawodowo pracujący";"kobiety";"wartość liczbowa";"2016";677;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"aktywni zawodowo pracujący";"kobiety";"wartość liczbowa";"2017";700;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"aktywni zawodowo pracujący";"kobiety";"wartość liczbowa";"2018";713;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"aktywni zawodowo pracujący";"kobiety";"wartość liczbowa";"2019";713;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"aktywni zawodowo pracujący";"kobiety";"wartość liczbowa";"2020";696;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"aktywni zawodowo pracujący";"kobiety";"wartość liczbowa";"2021";743;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"aktywni zawodowo pracujący";"kobiety";"wartość liczbowa";"2022";756;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"aktywni zawodowo pracujący";"kobiety";"wartość liczbowa";"2023";730;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"aktywni zawodowo bezrobotni";"mężczyźni";"wartość liczbowa";"2010";64;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"aktywni zawodowo bezrobotni";"mężczyźni";"wartość liczbowa";"2011";61;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"aktywni zawodowo bezrobotni";"mężczyźni";"wartość liczbowa";"2012";56;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"aktywni zawodowo bezrobotni";"mężczyźni";"wartość liczbowa";"2013";57;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"aktywni zawodowo bezrobotni";"mężczyźni";"wartość liczbowa";"2014";51;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"aktywni zawodowo bezrobotni";"mężczyźni";"wartość liczbowa";"2015";40;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"aktywni zawodowo bezrobotni";"mężczyźni";"wartość liczbowa";"2016";40;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"aktywni zawodowo bezrobotni";"mężczyźni";"wartość liczbowa";"2017";29;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"aktywni zawodowo bezrobotni";"mężczyźni";"wartość liczbowa";"2018";19;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"aktywni zawodowo bezrobotni";"mężczyźni";"wartość liczbowa";"2019";21;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"aktywni zawodowo bezrobotni";"mężczyźni";"wartość liczbowa";"2020";16;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"aktywni zawodowo bezrobotni";"mężczyźni";"wartość liczbowa";"2021";21;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"aktywni zawodowo bezrobotni";"mężczyźni";"wartość liczbowa";"2022";23;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"aktywni zawodowo bezrobotni";"mężczyźni";"wartość liczbowa";"2023";27;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"aktywni zawodowo bezrobotni";"kobiety";"wartość liczbowa";"2010";65;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"aktywni zawodowo bezrobotni";"kobiety";"wartość liczbowa";"2011";68;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"aktywni zawodowo bezrobotni";"kobiety";"wartość liczbowa";"2012";72;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"aktywni zawodowo bezrobotni";"kobiety";"wartość liczbowa";"2013";75;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"aktywni zawodowo bezrobotni";"kobiety";"wartość liczbowa";"2014";60;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"aktywni zawodowo bezrobotni";"kobiety";"wartość liczbowa";"2015";41;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"aktywni zawodowo bezrobotni";"kobiety";"wartość liczbowa";"2016";38;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"aktywni zawodowo bezrobotni";"kobiety";"wartość liczbowa";"2017";23;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"aktywni zawodowo bezrobotni";"kobiety";"wartość liczbowa";"2018";17;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"aktywni zawodowo bezrobotni";"kobiety";"wartość liczbowa";"2019";23;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"aktywni zawodowo bezrobotni";"kobiety";"wartość liczbowa";"2020";15;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"aktywni zawodowo bezrobotni";"kobiety";"wartość liczbowa";"2021";18;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"aktywni zawodowo bezrobotni";"kobiety";"wartość liczbowa";"2022";11;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"aktywni zawodowo bezrobotni";"kobiety";"wartość liczbowa";"2023";19;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"bierni zawodowo";"mężczyźni";"wartość liczbowa";"2010";411;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"bierni zawodowo";"mężczyźni";"wartość liczbowa";"2011";420;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"bierni zawodowo";"mężczyźni";"wartość liczbowa";"2012";425;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"bierni zawodowo";"mężczyźni";"wartość liczbowa";"2013";406;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"bierni zawodowo";"mężczyźni";"wartość liczbowa";"2014";394;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"bierni zawodowo";"mężczyźni";"wartość liczbowa";"2015";387;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"bierni zawodowo";"mężczyźni";"wartość liczbowa";"2016";439;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"bierni zawodowo";"mężczyźni";"wartość liczbowa";"2017";418;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"bierni zawodowo";"mężczyźni";"wartość liczbowa";"2018";431;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"bierni zawodowo";"mężczyźni";"wartość liczbowa";"2019";429;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"bierni zawodowo";"mężczyźni";"wartość liczbowa";"2020";433;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"bierni zawodowo";"mężczyźni";"wartość liczbowa";"2021";404;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"bierni zawodowo";"mężczyźni";"wartość liczbowa";"2022";420;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"bierni zawodowo";"mężczyźni";"wartość liczbowa";"2023";404;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"bierni zawodowo";"kobiety";"wartość liczbowa";"2010";683;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"bierni zawodowo";"kobiety";"wartość liczbowa";"2011";702;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"bierni zawodowo";"kobiety";"wartość liczbowa";"2012";699;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"bierni zawodowo";"kobiety";"wartość liczbowa";"2013";685;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"bierni zawodowo";"kobiety";"wartość liczbowa";"2014";666;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"bierni zawodowo";"kobiety";"wartość liczbowa";"2015";631;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"bierni zawodowo";"kobiety";"wartość liczbowa";"2016";732;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"bierni zawodowo";"kobiety";"wartość liczbowa";"2017";723;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"bierni zawodowo";"kobiety";"wartość liczbowa";"2018";709;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"bierni zawodowo";"kobiety";"wartość liczbowa";"2019";726;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"bierni zawodowo";"kobiety";"wartość liczbowa";"2020";753;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"bierni zawodowo";"kobiety";"wartość liczbowa";"2021";695;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"bierni zawodowo";"kobiety";"wartość liczbowa";"2022";689;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"bierni zawodowo";"kobiety";"wartość liczbowa";"2023";708;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"aktywni zawodowo ogółem";"mężczyźni";"wartość liczbowa";"2010";350;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"aktywni zawodowo ogółem";"mężczyźni";"wartość liczbowa";"2011";343;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"aktywni zawodowo ogółem";"mężczyźni";"wartość liczbowa";"2012";347;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"aktywni zawodowo ogółem";"mężczyźni";"wartość liczbowa";"2013";350;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"aktywni zawodowo ogółem";"mężczyźni";"wartość liczbowa";"2014";343;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"aktywni zawodowo ogółem";"mężczyźni";"wartość liczbowa";"2015";328;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"aktywni zawodowo ogółem";"mężczyźni";"wartość liczbowa";"2016";399;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"aktywni zawodowo ogółem";"mężczyźni";"wartość liczbowa";"2017";395;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"aktywni zawodowo ogółem";"mężczyźni";"wartość liczbowa";"2018";405;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"aktywni zawodowo ogółem";"mężczyźni";"wartość liczbowa";"2019";413;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"aktywni zawodowo ogółem";"mężczyźni";"wartość liczbowa";"2020";412;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"aktywni zawodowo ogółem";"mężczyźni";"wartość liczbowa";"2021";411;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"aktywni zawodowo ogółem";"mężczyźni";"wartość liczbowa";"2022";413;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"aktywni zawodowo ogółem";"mężczyźni";"wartość liczbowa";"2023";417;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"aktywni zawodowo ogółem";"kobiety";"wartość liczbowa";"2010";290;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"aktywni zawodowo ogółem";"kobiety";"wartość liczbowa";"2011";274;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"aktywni zawodowo ogółem";"kobiety";"wartość liczbowa";"2012";277;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"aktywni zawodowo ogółem";"kobiety";"wartość liczbowa";"2013";282;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"aktywni zawodowo ogółem";"kobiety";"wartość liczbowa";"2014";281;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"aktywni zawodowo ogółem";"kobiety";"wartość liczbowa";"2015";271;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"aktywni zawodowo ogółem";"kobiety";"wartość liczbowa";"2016";324;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"aktywni zawodowo ogółem";"kobiety";"wartość liczbowa";"2017";326;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"aktywni zawodowo ogółem";"kobiety";"wartość liczbowa";"2018";328;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"aktywni zawodowo ogółem";"kobiety";"wartość liczbowa";"2019";327;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"aktywni zawodowo ogółem";"kobiety";"wartość liczbowa";"2020";333;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"aktywni zawodowo ogółem";"kobiety";"wartość liczbowa";"2021";341;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"aktywni zawodowo ogółem";"kobiety";"wartość liczbowa";"2022";345;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"aktywni zawodowo ogółem";"kobiety";"wartość liczbowa";"2023";345;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"aktywni zawodowo pracujący";"mężczyźni";"wartość liczbowa";"2010";304;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"aktywni zawodowo pracujący";"mężczyźni";"wartość liczbowa";"2011";302;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"aktywni zawodowo pracujący";"mężczyźni";"wartość liczbowa";"2012";307;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"aktywni zawodowo pracujący";"mężczyźni";"wartość liczbowa";"2013";312;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"aktywni zawodowo pracujący";"mężczyźni";"wartość liczbowa";"2014";313;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"aktywni zawodowo pracujący";"mężczyźni";"wartość liczbowa";"2015";304;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"aktywni zawodowo pracujący";"mężczyźni";"wartość liczbowa";"2016";372;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"aktywni zawodowo pracujący";"mężczyźni";"wartość liczbowa";"2017";376;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"aktywni zawodowo pracujący";"mężczyźni";"wartość liczbowa";"2018";390;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"aktywni zawodowo pracujący";"mężczyźni";"wartość liczbowa";"2019";401;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"aktywni zawodowo pracujący";"mężczyźni";"wartość liczbowa";"2020";398;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"aktywni zawodowo pracujący";"mężczyźni";"wartość liczbowa";"2021";395;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"aktywni zawodowo pracujący";"mężczyźni";"wartość liczbowa";"2022";403;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"aktywni zawodowo pracujący";"mężczyźni";"wartość liczbowa";"2023";408;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"aktywni zawodowo pracujący";"kobiety";"wartość liczbowa";"2010";257;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"aktywni zawodowo pracujący";"kobiety";"wartość liczbowa";"2011";242;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"aktywni zawodowo pracujący";"kobiety";"wartość liczbowa";"2012";248;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"aktywni zawodowo pracujący";"kobiety";"wartość liczbowa";"2013";255;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"aktywni zawodowo pracujący";"kobiety";"wartość liczbowa";"2014";258;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"aktywni zawodowo pracujący";"kobiety";"wartość liczbowa";"2015";251;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"aktywni zawodowo pracujący";"kobiety";"wartość liczbowa";"2016";300;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"aktywni zawodowo pracujący";"kobiety";"wartość liczbowa";"2017";312;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"aktywni zawodowo pracujący";"kobiety";"wartość liczbowa";"2018";315;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"aktywni zawodowo pracujący";"kobiety";"wartość liczbowa";"2019";316;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"aktywni zawodowo pracujący";"kobiety";"wartość liczbowa";"2020";321;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"aktywni zawodowo pracujący";"kobiety";"wartość liczbowa";"2021";331;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"aktywni zawodowo pracujący";"kobiety";"wartość liczbowa";"2022";337;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"aktywni zawodowo pracujący";"kobiety";"wartość liczbowa";"2023";338;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"aktywni zawodowo bezrobotni";"mężczyźni";"wartość liczbowa";"2010";46;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"aktywni zawodowo bezrobotni";"mężczyźni";"wartość liczbowa";"2011";41;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"aktywni zawodowo bezrobotni";"mężczyźni";"wartość liczbowa";"2012";39;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"aktywni zawodowo bezrobotni";"mężczyźni";"wartość liczbowa";"2013";37;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"aktywni zawodowo bezrobotni";"mężczyźni";"wartość liczbowa";"2014";31;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"aktywni zawodowo bezrobotni";"mężczyźni";"wartość liczbowa";"2015";25;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"aktywni zawodowo bezrobotni";"mężczyźni";"wartość liczbowa";"2016";27;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"aktywni zawodowo bezrobotni";"mężczyźni";"wartość liczbowa";"2017";20;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"aktywni zawodowo bezrobotni";"mężczyźni";"wartość liczbowa";"2018";15;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"aktywni zawodowo bezrobotni";"mężczyźni";"wartość liczbowa";"2019";11;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"aktywni zawodowo bezrobotni";"mężczyźni";"wartość liczbowa";"2020";14;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"aktywni zawodowo bezrobotni";"mężczyźni";"wartość liczbowa";"2021";16;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"aktywni zawodowo bezrobotni";"mężczyźni";"wartość liczbowa";"2022";10;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"aktywni zawodowo bezrobotni";"mężczyźni";"wartość liczbowa";"2023";10;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"aktywni zawodowo bezrobotni";"kobiety";"wartość liczbowa";"2010";33;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"aktywni zawodowo bezrobotni";"kobiety";"wartość liczbowa";"2011";32;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"aktywni zawodowo bezrobotni";"kobiety";"wartość liczbowa";"2012";29;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"aktywni zawodowo bezrobotni";"kobiety";"wartość liczbowa";"2013";27;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"aktywni zawodowo bezrobotni";"kobiety";"wartość liczbowa";"2014";22;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"aktywni zawodowo bezrobotni";"kobiety";"wartość liczbowa";"2015";20;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"aktywni zawodowo bezrobotni";"kobiety";"wartość liczbowa";"2016";24;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"aktywni zawodowo bezrobotni";"kobiety";"wartość liczbowa";"2017";14;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"aktywni zawodowo bezrobotni";"kobiety";"wartość liczbowa";"2018";13;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"aktywni zawodowo bezrobotni";"kobiety";"wartość liczbowa";"2019";12;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"aktywni zawodowo bezrobotni";"kobiety";"wartość liczbowa";"2020";11;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"aktywni zawodowo bezrobotni";"kobiety";"wartość liczbowa";"2021";10;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"aktywni zawodowo bezrobotni";"kobiety";"wartość liczbowa";"2022";0;"tys. osób";"x";
3200000;"ZACHODNIOPOMORSKIE";"aktywni zawodowo bezrobotni";"kobiety";"wartość liczbowa";"2023";0;"tys. osób";"x";
3200000;"ZACHODNIOPOMORSKIE";"bierni zawodowo";"mężczyźni";"wartość liczbowa";"2010";234;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"bierni zawodowo";"mężczyźni";"wartość liczbowa";"2011";227;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"bierni zawodowo";"mężczyźni";"wartość liczbowa";"2012";225;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"bierni zawodowo";"mężczyźni";"wartość liczbowa";"2013";223;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"bierni zawodowo";"mężczyźni";"wartość liczbowa";"2014";217;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"bierni zawodowo";"mężczyźni";"wartość liczbowa";"2015";215;"tys. osób";"";
